,content,class,species,filename
453,LeafScan,390,Anacyclus clavatus (Desf.) Pers.,45957.jpg
454,LeafScan,3942,Fraxinus angustifolia Vahl,30418.jpg
455,LeafScan,14872,Ulmus minor Mill.,27644.jpg
456,LeafScan,54,Cotinus coggygria Scop.,1224.jpg
457,LeafScan,5602,Daphne cneorum L.,47769.jpg
458,LeafScan,30132,Fraxinus ornus L.,46815.jpg
459,LeafScan,44462,Pittosporum tenuifolium Gaertn.,86384.jpg
460,LeafScan,30126,Ficus carica L.,9347.jpg
461,LeafScan,5602,Daphne cneorum L.,63824.jpg
462,LeafScan,4840,Prunus laurocerasus L.,21547.jpg
463,LeafScan,4843,Prunus padus L.,93698.jpg
464,LeafScan,3279,Castanea sativa Mill.,71564.jpg
465,LeafScan,8774,Betula pubescens Ehrh.,73750.jpg
466,LeafScan,1092,Petasites pyrenaicus (L.) G.López,71857.jpg
467,LeafScan,2858,Coronilla valentina L.,104618.jpg
468,LeafScan,3288,Quercus ilex L.,34410.jpg
469,LeafScan,30131,Fraxinus excelsior L.,27488.jpg
470,LeafScan,3956,Olea europaea L.,53748.jpg
471,LeafScan,3849,Morus alba L.,97553.jpg
472,LeafScan,5623,Tilia cordata Mill.,81912.jpg
473,LeafScan,6367,Ruscus aculeatus L.,72509.jpg
474,LeafScan,3958,Phillyrea angustifolia L.,59114.jpg
475,LeafScan,7483,Liquidambar styraciflua L.,47211.jpg
476,LeafScan,30332,Salvia officinalis L.,99404.jpg
477,LeafScan,29924,Acer negundo L.,81123.jpg
478,LeafScan,42933,Photinia serrulata Lindl.,8873.jpg
479,LeafScan,3130,Sophora japonica L.,70098.jpg
480,LeafScan,5634,Celtis australis L.,8021.jpg
481,LeafScan,1948,Capparis spinosa L.,82038.jpg
482,LeafScan,4847,Prunus spinosa L.,40324.jpg
483,LeafScan,5131,Populus tremula L.,11960.jpg
484,LeafScan,1467,Albizia julibrissin Durazz.,25148.jpg
485,LeafScan,29926,Acer platanoides L.,45495.jpg
486,LeafScan,1973,Viburnum tinus L.,102422.jpg
487,LeafScan,8523,Acer monspessulanum L.,95664.jpg
488,LeafScan,3053,Melilotus albus Medik.,20854.jpg
489,LeafScan,6367,Ruscus aculeatus L.,62214.jpg
490,LeafScan,3288,Quercus ilex L.,2327.jpg
491,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,100840.jpg
492,LeafScan,8522,Acer campestre L.,31237.jpg
493,LeafScan,55,Pistacia lentiscus L.,75680.jpg
494,LeafScan,5634,Celtis australis L.,1771.jpg
495,LeafScan,4719,Crataegus laevigata (Poir.) DC.,2088.jpg
496,LeafScan,3942,Fraxinus angustifolia Vahl,106093.jpg
497,LeafScan,5634,Celtis australis L.,9051.jpg
498,LeafScan,2648,Arbutus unedo L.,384.jpg
499,LeafScan,7315,Ginkgo biloba L.,113113.jpg
500,LeafScan,30381,Sorbus aria (L.) Crantz,28453.jpg
501,LeafScan,1842,Buxus sempervirens L.,100774.jpg
502,LeafScan,1180,Jacobaea vulgaris Gaertn.,27230.jpg
503,LeafScan,30056,Cornus sanguinea L.,59233.jpg
504,LeafScan,4842,Prunus mahaleb L.,26126.jpg
505,LeafScan,326,Ilex aquifolium L.,36098.jpg
506,LeafScan,3798,Magnolia grandiflora L.,5766.jpg
507,LeafScan,5634,Celtis australis L.,84355.jpg
508,LeafScan,2689,Euphorbia characias L.,87385.jpg
509,LeafScan,3956,Olea europaea L.,71745.jpg
510,LeafScan,14872,Ulmus minor Mill.,10620.jpg
511,LeafScan,5714,Vitex agnus-castus L.,10255.jpg
512,LeafScan,6367,Ruscus aculeatus L.,30164.jpg
513,LeafScan,5623,Tilia cordata Mill.,42640.jpg
514,LeafScan,5128,Populus nigra L.,23658.jpg
515,LeafScan,3958,Phillyrea angustifolia L.,12617.jpg
516,LeafScan,14803,Tilia platyphyllos Scop.,64974.jpg
517,LeafScan,3849,Morus alba L.,86135.jpg
518,LeafScan,30040,Cercis siliquastrum L.,9230.jpg
519,LeafScan,6367,Ruscus aculeatus L.,73929.jpg
520,LeafScan,7315,Ginkgo biloba L.,56611.jpg
521,LeafScan,3958,Phillyrea angustifolia L.,86548.jpg
522,LeafScan,29924,Acer negundo L.,33314.jpg
523,LeafScan,6367,Ruscus aculeatus L.,80828.jpg
524,LeafScan,8524,Acer opalus Mill.,56875.jpg
525,LeafScan,14900,Viburnum rhytidophyllum Hemsl. ex F.B.Forbes & Hemsl.,5344.jpg
526,LeafScan,30131,Fraxinus excelsior L.,36623.jpg
527,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,1672.jpg
528,LeafScan,2689,Euphorbia characias L.,4537.jpg
529,LeafScan,3288,Quercus ilex L.,73788.jpg
530,LeafScan,1328,Carpinus betulus L.,93919.jpg
531,LeafScan,3797,Liriodendron tulipifera L.,13632.jpg
532,LeafScan,1973,Viburnum tinus L.,100220.jpg
533,LeafScan,14899,Viburnum lantana L.,34381.jpg
534,LeafScan,5131,Populus tremula L.,79838.jpg
535,LeafScan,3124,Robinia pseudoacacia L.,19586.jpg
536,LeafScan,3283,Quercus coccifera L.,52874.jpg
537,LeafScan,4739,Eriobotrya japonica (Thunb.) Lindl.,26033.jpg
538,LeafScan,4616,Paliurus spina-christi Mill.,94231.jpg
539,LeafScan,54,Cotinus coggygria Scop.,96988.jpg
540,LeafScan,29926,Acer platanoides L.,26997.jpg
541,LeafScan,4762,Malus sylvestris Mill.,92843.jpg
542,LeafScan,30422,Veronica beccabunga L.,39548.jpg
543,LeafScan,5124,Populus alba L.,105024.jpg
544,LeafScan,29926,Acer platanoides L.,68888.jpg
545,LeafScan,1325,Betula pendula Roth,112013.jpg
546,LeafScan,30195,Laburnum anagyroides Medik.,26561.jpg
547,LeafScan,4990,Sorbus domestica L.,15948.jpg
548,LeafScan,30122,Fagus sylvatica L.,72444.jpg
549,LeafScan,3958,Phillyrea angustifolia L.,89370.jpg
550,LeafScan,3841,Melia azedarach L.,48647.jpg
551,LeafScan,30126,Ficus carica L.,50538.jpg
552,LeafScan,30122,Fagus sylvatica L.,81619.jpg
553,LeafScan,54,Cotinus coggygria Scop.,73497.jpg
554,LeafScan,8523,Acer monspessulanum L.,72627.jpg
555,LeafScan,8522,Acer campestre L.,83032.jpg
556,LeafScan,54,Cotinus coggygria Scop.,57690.jpg
557,LeafScan,2689,Euphorbia characias L.,25492.jpg
558,LeafScan,13559,Prunus serrulata Lindl.,18624.jpg
559,LeafScan,6367,Ruscus aculeatus L.,98730.jpg
560,LeafScan,30713,Quercus palustris Münchh.,112764.jpg
561,LeafScan,6367,Ruscus aculeatus L.,64088.jpg
562,LeafScan,14899,Viburnum lantana L.,24767.jpg
563,LeafScan,4620,Rhamnus cathartica L.,42373.jpg
564,LeafScan,3288,Quercus ilex L.,105096.jpg
565,LeafScan,44462,Pittosporum tenuifolium Gaertn.,20924.jpg
566,LeafScan,59,Rhus coriaria L.,77299.jpg
567,LeafScan,3750,Laurus nobilis L.,53985.jpg
568,LeafScan,1328,Carpinus betulus L.,103620.jpg
569,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,42032.jpg
570,LeafScan,1973,Viburnum tinus L.,17568.jpg
571,LeafScan,14872,Ulmus minor Mill.,4274.jpg
572,LeafScan,7315,Ginkgo biloba L.,85962.jpg
573,LeafScan,3279,Castanea sativa Mill.,42971.jpg
574,LeafScan,59,Rhus coriaria L.,63957.jpg
575,LeafScan,1329,Corylus avellana L.,48436.jpg
576,LeafScan,3291,Quercus petraea Liebl.,56620.jpg
577,LeafScan,1837,Buddleja davidii Franch.,22564.jpg
578,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,43426.jpg
579,LeafScan,1972,Viburnum opulus L.,52584.jpg
580,LeafScan,6367,Ruscus aculeatus L.,15124.jpg
581,LeafScan,4620,Rhamnus cathartica L.,68923.jpg
582,LeafScan,30040,Cercis siliquastrum L.,2164.jpg
583,LeafScan,30728,Lippia triphylla (L'Hér.) Kuntze,65877.jpg
584,LeafScan,59,Rhus coriaria L.,78696.jpg
585,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,30445.jpg
586,LeafScan,1350,Borago officinalis L.,103527.jpg
587,LeafScan,4617,Rhamnus alaternus L.,37358.jpg
588,LeafScan,30283,Pistacia terebinthus L.,95292.jpg
589,LeafScan,1325,Betula pendula Roth,77247.jpg
590,LeafScan,5602,Daphne cneorum L.,67363.jpg
591,LeafScan,3419,Geranium columbinum L.,29012.jpg
592,LeafScan,14872,Ulmus minor Mill.,42001.jpg
593,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,64243.jpg
594,LeafScan,30303,Pteridium aquilinum (L.) Kuhn,59805.jpg
595,LeafScan,30249,Nerium oleander L.,10738.jpg
596,LeafScan,4721,Crataegus monogyna Jacq.,52151.jpg
597,LeafScan,4088,Plantago coronopus L.,31786.jpg
598,LeafScan,93,Astrantia minor L.,26480.jpg
599,LeafScan,1329,Corylus avellana L.,50034.jpg
600,LeafScan,5634,Celtis australis L.,20122.jpg
601,LeafScan,30325,Rosmarinus officinalis L.,8480.jpg
602,LeafScan,30126,Ficus carica L.,73293.jpg
603,LeafScan,59,Rhus coriaria L.,76013.jpg
604,LeafScan,3279,Castanea sativa Mill.,13600.jpg
605,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,491.jpg
606,LeafScan,4616,Paliurus spina-christi Mill.,31919.jpg
607,LeafScan,30122,Fagus sylvatica L.,43435.jpg
608,LeafScan,8523,Acer monspessulanum L.,7117.jpg
609,LeafScan,3955,Ligustrum vulgare L.,94648.jpg
610,LeafScan,30056,Cornus sanguinea L.,39243.jpg
611,LeafScan,1325,Betula pendula Roth,5073.jpg
612,LeafScan,5128,Populus nigra L.,63449.jpg
613,LeafScan,2689,Euphorbia characias L.,71319.jpg
614,LeafScan,3955,Ligustrum vulgare L.,33230.jpg
615,LeafScan,3956,Olea europaea L.,60700.jpg
616,LeafScan,1389,Lithodora fruticosa (L.) Griseb.,62048.jpg
617,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,111762.jpg
618,LeafScan,1968,Sambucus nigra L.,8135.jpg
619,LeafScan,3750,Laurus nobilis L.,11834.jpg
620,LeafScan,7305,Juniperus oxycedrus L.,57415.jpg
621,LeafScan,4843,Prunus padus L.,55957.jpg
622,LeafScan,44462,Pittosporum tenuifolium Gaertn.,73799.jpg
623,LeafScan,7305,Juniperus oxycedrus L.,41865.jpg
624,LeafScan,3942,Fraxinus angustifolia Vahl,90208.jpg
625,LeafScan,1842,Buxus sempervirens L.,99069.jpg
626,LeafScan,59,Rhus coriaria L.,69370.jpg
627,LeafScan,2475,Cornus mas L.,3741.jpg
628,LeafScan,2918,Gleditsia triacanthos L.,2303.jpg
629,LeafScan,326,Ilex aquifolium L.,94216.jpg
630,LeafScan,32422,Perovskia atriplicifolia Benth.,3761.jpg
631,LeafScan,55,Pistacia lentiscus L.,29711.jpg
632,LeafScan,4379,Punica granatum L.,18077.jpg
633,LeafScan,14872,Ulmus minor Mill.,105377.jpg
634,LeafScan,1842,Buxus sempervirens L.,104993.jpg
635,LeafScan,3288,Quercus ilex L.,101711.jpg
636,LeafScan,3962,Syringa vulgaris L.,75469.jpg
637,LeafScan,14872,Ulmus minor Mill.,74750.jpg
638,LeafScan,326,Ilex aquifolium L.,56801.jpg
639,LeafScan,4719,Crataegus laevigata (Poir.) DC.,88468.jpg
640,LeafScan,14872,Ulmus minor Mill.,98873.jpg
641,LeafScan,5124,Populus alba L.,107030.jpg
642,LeafScan,5602,Daphne cneorum L.,420.jpg
643,LeafScan,8524,Acer opalus Mill.,81801.jpg
644,LeafScan,30283,Pistacia terebinthus L.,108358.jpg
645,LeafScan,30283,Pistacia terebinthus L.,67486.jpg
646,LeafScan,30132,Fraxinus ornus L.,5850.jpg
647,LeafScan,3288,Quercus ilex L.,1723.jpg
648,LeafScan,1973,Viburnum tinus L.,72118.jpg
649,LeafScan,3750,Laurus nobilis L.,102932.jpg
650,LeafScan,3958,Phillyrea angustifolia L.,99351.jpg
651,LeafScan,3798,Magnolia grandiflora L.,94136.jpg
652,LeafScan,3958,Phillyrea angustifolia L.,7931.jpg
653,LeafScan,3958,Phillyrea angustifolia L.,47677.jpg
654,LeafScan,14872,Ulmus minor Mill.,26177.jpg
655,LeafScan,30040,Cercis siliquastrum L.,64566.jpg
656,LeafScan,3288,Quercus ilex L.,47180.jpg
657,LeafScan,6367,Ruscus aculeatus L.,83851.jpg
658,LeafScan,3956,Olea europaea L.,16813.jpg
659,LeafScan,3942,Fraxinus angustifolia Vahl,79920.jpg
660,LeafScan,3962,Syringa vulgaris L.,78555.jpg
661,LeafScan,3955,Ligustrum vulgare L.,23929.jpg
662,LeafScan,55,Pistacia lentiscus L.,20138.jpg
663,LeafScan,3296,Quercus rubra L.,41226.jpg
664,LeafScan,30040,Cercis siliquastrum L.,6427.jpg
665,LeafScan,1842,Buxus sempervirens L.,63926.jpg
666,LeafScan,4840,Prunus laurocerasus L.,101578.jpg
667,LeafScan,6367,Ruscus aculeatus L.,4349.jpg
668,LeafScan,59,Rhus coriaria L.,10336.jpg
669,LeafScan,3750,Laurus nobilis L.,102821.jpg
670,LeafScan,2641,Elaeagnus angustifolia L.,70588.jpg
671,LeafScan,3956,Olea europaea L.,77936.jpg
672,LeafScan,3296,Quercus rubra L.,29629.jpg
673,LeafScan,3956,Olea europaea L.,9977.jpg
674,LeafScan,54,Cotinus coggygria Scop.,41491.jpg
675,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,12985.jpg
676,LeafScan,2631,Diospyros kaki L.f.,77173.jpg
677,LeafScan,30056,Cornus sanguinea L.,79625.jpg
678,LeafScan,6367,Ruscus aculeatus L.,84263.jpg
679,LeafScan,1973,Viburnum tinus L.,12945.jpg
680,LeafScan,30308,Quercus robur L.,68697.jpg
681,LeafScan,14803,Tilia platyphyllos Scop.,44843.jpg
682,LeafScan,7305,Juniperus oxycedrus L.,22500.jpg
683,LeafScan,13559,Prunus serrulata Lindl.,73572.jpg
684,LeafScan,2689,Euphorbia characias L.,33147.jpg
685,LeafScan,3288,Quercus ilex L.,1873.jpg
686,LeafScan,5131,Populus tremula L.,56916.jpg
687,LeafScan,5128,Populus nigra L.,897.jpg
688,LeafScan,1842,Buxus sempervirens L.,65898.jpg
689,LeafScan,7315,Ginkgo biloba L.,20993.jpg
690,LeafScan,14803,Tilia platyphyllos Scop.,112891.jpg
691,LeafScan,30040,Cercis siliquastrum L.,28993.jpg
692,LeafScan,3958,Phillyrea angustifolia L.,6802.jpg
693,LeafScan,14872,Ulmus minor Mill.,25844.jpg
694,LeafScan,329,Hedera helix L.,61619.jpg
695,LeafScan,1837,Buddleja davidii Franch.,32876.jpg
696,LeafScan,5124,Populus alba L.,53957.jpg
697,LeafScan,3279,Castanea sativa Mill.,97473.jpg
698,LeafScan,30040,Cercis siliquastrum L.,26679.jpg
699,LeafScan,8774,Betula pubescens Ehrh.,29162.jpg
700,LeafScan,3958,Phillyrea angustifolia L.,51529.jpg
701,LeafScan,5714,Vitex agnus-castus L.,31610.jpg
702,LeafScan,5602,Daphne cneorum L.,51585.jpg
703,LeafScan,1329,Corylus avellana L.,30263.jpg
704,LeafScan,30249,Nerium oleander L.,49051.jpg
705,LeafScan,4763,Crataegus germanica (L.) Kuntze,85058.jpg
706,LeafScan,3288,Quercus ilex L.,14864.jpg
707,LeafScan,3956,Olea europaea L.,53996.jpg
708,LeafScan,4379,Punica granatum L.,41812.jpg
709,LeafScan,3288,Quercus ilex L.,18833.jpg
710,LeafScan,5148,Salix caprea L.,74570.jpg
711,LeafScan,59,Rhus coriaria L.,37563.jpg
712,LeafScan,1968,Sambucus nigra L.,43610.jpg
713,LeafScan,14899,Viburnum lantana L.,106984.jpg
714,LeafScan,30126,Ficus carica L.,28343.jpg
715,LeafScan,1842,Buxus sempervirens L.,81846.jpg
716,LeafScan,59,Rhus coriaria L.,49237.jpg
717,LeafScan,7483,Liquidambar styraciflua L.,80779.jpg
718,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,44930.jpg
719,LeafScan,1234,Sonchus tenerrimus L.,90468.jpg
720,LeafScan,14872,Ulmus minor Mill.,27930.jpg
721,LeafScan,3942,Fraxinus angustifolia Vahl,82099.jpg
722,LeafScan,6383,Smilax aspera L.,61558.jpg
723,LeafScan,6367,Ruscus aculeatus L.,919.jpg
724,LeafScan,3958,Phillyrea angustifolia L.,85942.jpg
725,LeafScan,5602,Daphne cneorum L.,92875.jpg
726,LeafScan,55,Pistacia lentiscus L.,91138.jpg
727,LeafScan,29924,Acer negundo L.,105492.jpg
728,LeafScan,4840,Prunus laurocerasus L.,25326.jpg
729,LeafScan,29926,Acer platanoides L.,95680.jpg
730,LeafScan,329,Hedera helix L.,42483.jpg
731,LeafScan,5634,Celtis australis L.,49384.jpg
732,LeafScan,3288,Quercus ilex L.,38871.jpg
733,LeafScan,3291,Quercus petraea Liebl.,97323.jpg
734,LeafScan,31439,Koelreuteria paniculata Laxm.,46897.jpg
735,LeafScan,5128,Populus nigra L.,14060.jpg
736,LeafScan,2689,Euphorbia characias L.,5722.jpg
737,LeafScan,54,Cotinus coggygria Scop.,48951.jpg
738,LeafScan,3958,Phillyrea angustifolia L.,1043.jpg
739,LeafScan,13798,Rhus typhina L.,102963.jpg
740,LeafScan,6367,Ruscus aculeatus L.,64070.jpg
741,LeafScan,6367,Ruscus aculeatus L.,35807.jpg
742,LeafScan,4616,Paliurus spina-christi Mill.,40081.jpg
743,LeafScan,3956,Olea europaea L.,62728.jpg
744,LeafScan,3750,Laurus nobilis L.,92350.jpg
745,LeafScan,329,Hedera helix L.,53354.jpg
746,LeafScan,3291,Quercus petraea Liebl.,28547.jpg
747,LeafScan,3288,Quercus ilex L.,92049.jpg
748,LeafScan,2689,Euphorbia characias L.,100326.jpg
749,LeafScan,5771,Parthenocissus tricuspidata (Siebold & Zucc.) Planch.,92274.jpg
750,LeafScan,5602,Daphne cneorum L.,22859.jpg
751,LeafScan,8522,Acer campestre L.,22059.jpg
752,LeafScan,3955,Ligustrum vulgare L.,91139.jpg
753,LeafScan,2648,Arbutus unedo L.,84864.jpg
754,LeafScan,3505,Juglans nigra L.,1055.jpg
755,LeafScan,5124,Populus alba L.,1483.jpg
756,LeafScan,3956,Olea europaea L.,95457.jpg
757,LeafScan,14803,Tilia platyphyllos Scop.,56591.jpg
758,LeafScan,14872,Ulmus minor Mill.,61396.jpg
759,LeafScan,3279,Castanea sativa Mill.,6440.jpg
760,LeafScan,6367,Ruscus aculeatus L.,59812.jpg
761,LeafScan,5128,Populus nigra L.,81483.jpg
762,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,73581.jpg
763,LeafScan,1842,Buxus sempervirens L.,21717.jpg
764,LeafScan,3288,Quercus ilex L.,107288.jpg
765,LeafScan,8524,Acer opalus Mill.,46638.jpg
766,LeafScan,3288,Quercus ilex L.,24027.jpg
767,LeafScan,13798,Rhus typhina L.,42056.jpg
768,LeafScan,1331,Ostrya carpinifolia Scop.,49277.jpg
769,LeafScan,8523,Acer monspessulanum L.,72345.jpg
770,LeafScan,1972,Viburnum opulus L.,89961.jpg
771,LeafScan,5131,Populus tremula L.,50883.jpg
772,LeafScan,13623,Quercus pubescens Willd.,25018.jpg
773,LeafScan,55,Pistacia lentiscus L.,70885.jpg
774,LeafScan,326,Ilex aquifolium L.,1937.jpg
775,LeafScan,1328,Carpinus betulus L.,53225.jpg
776,LeafScan,5714,Vitex agnus-castus L.,28107.jpg
777,LeafScan,2631,Diospyros kaki L.f.,7375.jpg
778,LeafScan,4516,Ficaria verna Huds.,69606.jpg
779,LeafScan,30040,Cercis siliquastrum L.,5549.jpg
780,LeafScan,1972,Viburnum opulus L.,53668.jpg
781,LeafScan,7315,Ginkgo biloba L.,34525.jpg
782,LeafScan,7483,Liquidambar styraciflua L.,86117.jpg
783,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,68752.jpg
784,LeafScan,6367,Ruscus aculeatus L.,85699.jpg
785,LeafScan,30195,Laburnum anagyroides Medik.,107062.jpg
786,LeafScan,4008,Oxalis articulata Savigny,94205.jpg
787,LeafScan,1973,Viburnum tinus L.,111629.jpg
788,LeafScan,4094,Plantago lanceolata L.,31199.jpg
789,LeafScan,2641,Elaeagnus angustifolia L.,61023.jpg
790,LeafScan,3797,Liriodendron tulipifera L.,97489.jpg
791,LeafScan,3958,Phillyrea angustifolia L.,91546.jpg
792,LeafScan,2918,Gleditsia triacanthos L.,92571.jpg
793,LeafScan,3956,Olea europaea L.,55600.jpg
794,LeafScan,4617,Rhamnus alaternus L.,708.jpg
795,LeafScan,4714,Crataegus azarolus L.,96748.jpg
796,LeafScan,30195,Laburnum anagyroides Medik.,104235.jpg
797,LeafScan,14872,Ulmus minor Mill.,110235.jpg
798,LeafScan,29939,Alnus cordata (Loisel.) Duby,87242.jpg
799,LeafScan,3288,Quercus ilex L.,65291.jpg
800,LeafScan,4074,Pittosporum tobira (Thunb.) W.T.Aiton,39428.jpg
801,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,7865.jpg
802,LeafScan,4827,Prunus avium (L.) L.,25223.jpg
803,LeafScan,5537,Ailanthus altissima (Mill.) Swingle,38504.jpg
804,LeafScan,6367,Ruscus aculeatus L.,76315.jpg
805,LeafScan,14872,Ulmus minor Mill.,35925.jpg
806,LeafScan,3288,Quercus ilex L.,18245.jpg
807,LeafScan,8631,Antirrhinum majus L.,45391.jpg
808,LeafScan,6367,Ruscus aculeatus L.,70855.jpg
809,LeafScan,4838,Prunus dulcis (Mill.) D.A.Webb,101719.jpg
810,LeafScan,3283,Quercus coccifera L.,16388.jpg
811,LeafScan,3846,Broussonetia papyrifera (L.) Vent.,21116.jpg
812,LeafScan,3124,Robinia pseudoacacia L.,44777.jpg
813,LeafScan,8523,Acer monspessulanum L.,760.jpg
814,LeafScan,4109,Platanus x hispanica Mill. ex Münchh.,4552.jpg
815,LeafScan,14872,Ulmus minor Mill.,50383.jpg
816,LeafScan,30325,Rosmarinus officinalis L.,39513.jpg
817,LeafScan,13559,Prunus serrulata Lindl.,43786.jpg
818,LeafScan,4827,Prunus avium (L.) L.,58900.jpg
819,LeafScan,5124,Populus alba L.,100350.jpg
820,LeafScan,5634,Celtis australis L.,104587.jpg
821,LeafScan,3958,Phillyrea angustifolia L.,10826.jpg
822,LeafScan,14872,Ulmus minor Mill.,88830.jpg
823,LeafScan,3958,Phillyrea angustifolia L.,16141.jpg
824,LeafScan,13798,Rhus typhina L.,21382.jpg
825,LeafScan,1973,Viburnum tinus L.,30043.jpg
826,LeafScan,5128,Populus nigra L.,107735.jpg
827,LeafScan,3750,Laurus nobilis L.,78342.jpg
828,LeafScan,30056,Cornus sanguinea L.,112931.jpg
829,LeafScan,3750,Laurus nobilis L.,73151.jpg
830,LeafScan,54,Cotinus coggygria Scop.,2283.jpg
831,LeafScan,3958,Phillyrea angustifolia L.,51559.jpg
832,LeafScan,7305,Juniperus oxycedrus L.,40568.jpg
833,LeafScan,329,Hedera helix L.,87057.jpg
834,LeafScan,30056,Cornus sanguinea L.,84877.jpg
835,LeafScan,5149,Salix cinerea L.,44273.jpg
836,LeafScan,30249,Nerium oleander L.,41470.jpg
837,LeafScan,13623,Quercus pubescens Willd.,606.jpg
838,LeafScan,4617,Rhamnus alaternus L.,106874.jpg
839,LeafScan,1325,Betula pendula Roth,41535.jpg
840,LeafScan,14872,Ulmus minor Mill.,63674.jpg
841,LeafScan,14872,Ulmus minor Mill.,54990.jpg
842,LeafScan,6367,Ruscus aculeatus L.,55527.jpg
843,LeafScan,1329,Corylus avellana L.,19961.jpg
844,LeafScan,1325,Betula pendula Roth,41848.jpg
845,LeafScan,4827,Prunus avium (L.) L.,30781.jpg
846,LeafScan,29917,Tilia dasystyla Stev.,22096.jpg
847,LeafScan,2689,Euphorbia characias L.,1772.jpg
848,LeafScan,1803,Sisymbrium irio L.,260.jpg
849,LeafScan,5128,Populus nigra L.,57514.jpg
850,LeafScan,8524,Acer opalus Mill.,109028.jpg
851,LeafScan,30040,Cercis siliquastrum L.,2906.jpg
852,LeafScan,1328,Carpinus betulus L.,2641.jpg
853,LeafScan,5131,Populus tremula L.,17249.jpg
854,LeafScan,1973,Viburnum tinus L.,80079.jpg
855,LeafScan,12,Acer saccharinum L.,102109.jpg
856,LeafScan,59,Rhus coriaria L.,71552.jpg
857,LeafScan,1321,Alnus glutinosa (L.) Gaertn.,107734.jpg
858,LeafScan,3282,Quercus cerris L.,99231.jpg
859,LeafScan,6383,Smilax aspera L.,26762.jpg
860,LeafScan,14872,Ulmus minor Mill.,54520.jpg
861,LeafScan,30132,Fraxinus ornus L.,50248.jpg
862,LeafScan,29939,Alnus cordata (Loisel.) Duby,64512.jpg
863,LeafScan,4620,Rhamnus cathartica L.,6161.jpg
864,LeafScan,8523,Acer monspessulanum L.,60001.jpg
865,LeafScan,7305,Juniperus oxycedrus L.,68012.jpg
866,LeafScan,42933,Photinia serrulata Lindl.,71259.jpg
867,LeafScan,3955,Ligustrum vulgare L.,30087.jpg
868,LeafScan,4847,Prunus spinosa L.,89867.jpg
869,LeafScan,30040,Cercis siliquastrum L.,13367.jpg
870,LeafScan,30132,Fraxinus ornus L.,58369.jpg
871,LeafScan,5474,Verbascum blattaria L.,25964.jpg
872,LeafScan,59,Rhus coriaria L.,41697.jpg
873,LeafScan,55,Pistacia lentiscus L.,74775.jpg
874,LeafScan,329,Hedera helix L.,76323.jpg
875,LeafScan,14900,Viburnum rhytidophyllum Hemsl. ex F.B.Forbes & Hemsl.,66505.jpg
876,LeafScan,29924,Acer negundo L.,35500.jpg
877,LeafScan,3124,Robinia pseudoacacia L.,57331.jpg
878,LeafScan,3792,Lythrum salicaria L.,90487.jpg
879,LeafScan,8523,Acer monspessulanum L.,39842.jpg
880,LeafScan,2648,Arbutus unedo L.,8343.jpg
881,LeafScan,1328,Carpinus betulus L.,81001.jpg
882,LeafScan,1837,Buddleja davidii Franch.,50907.jpg
883,LeafScan,4827,Prunus avium (L.) L.,78973.jpg
884,LeafScan,3958,Phillyrea angustifolia L.,58065.jpg
885,LeafScan,4616,Paliurus spina-christi Mill.,87156.jpg
886,LeafScan,5128,Populus nigra L.,62444.jpg
887,LeafScan,6367,Ruscus aculeatus L.,78193.jpg
888,LeafScan,8523,Acer monspessulanum L.,86470.jpg
889,LeafScan,5128,Populus nigra L.,85032.jpg
890,LeafScan,1842,Buxus sempervirens L.,54998.jpg
891,LeafScan,1842,Buxus sempervirens L.,20044.jpg
892,LeafScan,1329,Corylus avellana L.,40948.jpg
893,LeafScan,1328,Carpinus betulus L.,43568.jpg
894,LeafScan,5602,Daphne cneorum L.,74770.jpg
895,LeafScan,329,Hedera helix L.,61042.jpg
896,LeafScan,5124,Populus alba L.,107156.jpg
897,LeafScan,4721,Crataegus monogyna Jacq.,89350.jpg
898,LeafScan,1325,Betula pendula Roth,45263.jpg
899,LeafScan,4762,Malus sylvestris Mill.,73628.jpg
900,LeafScan,5156,Salix fragilis L.,51085.jpg
